,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,error,durationOpen,durationMeasured,method
67,1959-01-01 00:00:00,10,80.0,-39.63333333333333,2071.0,10,-29.6,"Langway,  C. C.,  Jr. (1961) Accumulation and temperature on the inland ice of North Greenland, 1959, Journal of Glaciology,  vol.  3, no.  30, p.  1017-1044.",Langway (1961),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
68,1959-01-01 00:00:00,11,80.65,-39.63333333333333,1960.0,10,-28.4,"Langway,  C. C.,  Jr. (1961) Accumulation and temperature on the inland ice of North Greenland, 1959, Journal of Glaciology,  vol.  3, no.  30, p.  1017-1044.",Langway (1961),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
69,1959-01-01 00:00:00,12,81.3,-39.733333333333334,1803.0,10,-26.5,"Langway,  C. C.,  Jr. (1961) Accumulation and temperature on the inland ice of North Greenland, 1959, Journal of Glaciology,  vol.  3, no.  30, p.  1017-1044.",Langway (1961),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
70,1959-01-01 00:00:00,,77.98333333333333,-52.5,2296.0,10,-29.0,"Langway,  C. C.,  Jr. (1961) Accumulation and temperature on the inland ice of North Greenland, 1959, Journal of Glaciology,  vol.  3, no.  30, p.  1017-1044.",Langway (1961),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
71,1959-01-01 00:00:00,,78.91666666666667,-48.2,2205.0,10,-29.0,"Langway,  C. C.,  Jr. (1961) Accumulation and temperature on the inland ice of North Greenland, 1959, Journal of Glaciology,  vol.  3, no.  30, p.  1017-1044.",Langway (1961),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
72,1964-01-01 00:00:00,S-40,76.65,-62.15,1262.0,10,-16.3,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
73,1964-01-01 00:00:00,S-30,76.78333333333333,-61.88333333333333,1553.0,10,-20.1,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
74,1964-01-01 00:00:00,S-20,76.91666666666667,-61.666666666666664,1728.0,10,-22.1,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
75,1964-01-01 00:00:00,S-10,77.04861111111111,-61.39361111111111,1819.0,10,-23.3,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
76,1964-01-01 00:00:00,CenturyAstro,77.18138888888889,-61.1425,1885.0,10,-24.5,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
77,1964-01-01 00:00:00,N-8,77.28944444444444,-61.16722222222222,1886.0,10,-24.6,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
78,1964-01-01 00:00:00,N-16,77.39361111111111,-61.30166666666667,1877.0,10,-24.7,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
79,1964-01-01 00:00:00,N-25,77.52222222222223,-61.46888888888889,1868.0,10,-24.8,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
80,1964-01-01 00:00:00,N-35,77.56333333333333,-62.16721666666667,1760.0,10,-23.9,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
81,1964-01-01 00:00:00,N-44,77.58944444444444,-62.74527777777778,1654.0,10,-22.8,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
82,1964-01-01 00:00:00,N-55,77.61805555555556,-62.451388888888886,1510.0,10,-21.2,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
83,1964-01-01 00:00:00,HIRAN29,68.06666666666666,-42.333333333333336,2594.0,10,-23.0,"Mock, S.  J. (1965)  Glaciological  studies  in the vicinity  of Camp Century, Green­ land, U. S. Army Cold Regions Research and Engineering Laboratory  (USA CRREL) Research Report 157.
Rinker, J. N. and Mock, S. J. (in preparation) Radar ice sounding data, Green­ land 1964, USA CRREL Special Report.",Mock (1965),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
84,1964-01-01 00:00:00,59-0,66.57166666666667,-47.2,1903.0,10,-12.0,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
85,1964-01-01 00:00:00,59-26,66.46166666666667,-46.233333333333334,2100.0,10,-16.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
86,1964-01-01 00:00:00,59-46,66.40333333333334,-45.516666666666666,2230.0,10,-18.0,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
87,1964-01-01 00:00:00,59-66,66.31666666666666,-44.8,2316.0,10,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
88,1964-01-01 00:00:00,59-86,66.22333333333333,-44.13666666666666,2410.0,10,-20.6,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
89,1964-01-01 00:00:00,59-190,65.195,-43.78333333333333,2426.0,10,-19.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
90,1964-01-01 00:00:00,59-250,64.475,-42.958333333333336,2439.0,10,-17.2,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
91,1964-01-01 00:00:00,59-275,64.48666666666666,-43.825,2650.0,10,-20.8,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
92,1964-01-01 00:00:00,59-300,64.495,-44.68333333333333,2672.0,10,-21.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
93,1964-01-01 00:00:00,59-325,64.47166666666666,-45.61666666666667,2486.0,10,-19.3,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
94,1964-01-01 00:00:00,59-350,64.45166666666667,-46.575,2323.0,10,-17.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
95,1964-01-01 00:00:00,59-375,64.43,-47.50833333333333,2139.0,10,-13.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
96,1964-01-01 00:00:00,59-425,63.71666666666667,-47.32,2191.0,10,-14.6,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
97,1964-01-01 00:00:00,59-475,63.196666666666665,-46.30166666666667,2548.0,10,-19.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
98,1964-01-01 00:00:00,59-525,62.5,-46.0,2376.0,10,-16.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
99,1964-01-01 00:00:00,59-550,62.21333333333333,-45.65,2411.0,10,-16.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
100,1964-01-01 00:00:00,59-575,62.016666666666666,-45.03333333333333,2385.0,10,-14.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
101,1964-01-01 00:00:00,59-600,61.82666666666667,-44.4,2160.0,10,-10.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
102,1964-01-01 00:00:00,60-00,61.82666666666667,-44.4,2160.0,10,-10.1,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
103,1964-01-01 00:00:00,60-25,62.016666666666666,-45.03333333333333,2385.0,10,-14.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
104,1964-01-01 00:00:00,60-50,62.21333333333333,-45.65,2411.0,10,-16.5,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
105,1964-01-01 00:00:00,60-75,62.50833333333333,-45.233333333333334,2574.0,10,-19.4,"Mock, S. J. and Ragle, R. H.  ( 1963} Elevations on the ice sheet of southern Greenland USA CRREL Technical Report 124, 9p. Ragle, R. H. and Davis, T. C. (1962) South Greenland traverses, Journal of Glaciology, vol. 4, p. 129-131.",Mock and Ragle (1963),as reported in Mock and Weeks 1965,0.5,NA,NA,"thermohms and a Wheats tone bridge, standard mercury or alcohol thermometers"
