1000, 150, -0.28, 1.32, 0.01, 1.66
1000, 150, -0.26, 1.31, 0.04, 1.57
1000, 150, -0.26, 1.29, 0.02, 1.65
2000, 150, -0.16, 1.43, 0.04, 1.90
2000, 150, -0.32, 1.46, 0.06, 1.81
2000, 150, -0.15, 1.44, 0.01, 1.66
2000, 150, -0.37, 1.34, 0.03, 1.81
2000, 150, -0.18, 1.48, 0.07, 1.84
2000, 150, -0.27, 1.37, 0.06, 1.77
2000, 150, -0.21, 1.40, 0.08, 1.94
2000, 150, -0.20, 1.30, 0.06, 1.74
2000, 150, -0.25, 1.38, 0.05, 1.80
2000, 150, -0.21, 1.38, 0.09, 1.85
3000, 150, -0.07, 1.31, 0.09, 1.85
3000, 150, -0.31, 1.37, 0.07, 1.89
3000, 150, -0.30, 1.22, 0.06, 1.79
3000, 150, -0.11, 1.29, 0.08, 1.80
3000, 150, -0.20, 1.38, 0.05, 1.88
3000, 150, -0.31, 1.27, 0.04, 1.86
3000, 150, -0.24, 1.22, 0.03, 1.85
3000, 150, -0.11, 1.37, 0.09, 1.85
3000, 150, -0.27, 1.34, 0.04, 1.75
3000, 150, 0.11, 1.29, 0.10, 1.80
4000, 150, 0.05, 1.38, 0.24, 2.13
4000, 150, -0.11, 1.43, 0.15, 2.09
4000, 150, 0.00, 1.32, 0.14, 2.10
4000, 150, 0.09, 1.41, 0.16, 2.11
4000, 150, -0.08, 1.50, 0.23, 2.25
4000, 150, 0.02, 1.20, 0.20, 2.10
4000, 150, 0.24, 1.37, 0.17, 2.11
4000, 150, -0.03, 1.45, 0.24, 2.34
4000, 150, -0.10, 1.46, 0.13, 2.07
4000, 150, -0.07, 1.66, 0.22, 2.21
5000, 150, -0.20, 1.45, 0.17, 2.17
5000, 150, -0.04, 1.33, 0.19, 2.08
5000, 150, 0.04, 1.39, 0.17, 2.08
5000, 150, 0.03, 1.11, 0.12, 2.20
5000, 150, -0.04, 1.32, 0.14, 1.95
5000, 150, -0.04, 1.36, 0.18, 2.18
5000, 150, -0.25, 1.54, 0.14, 2.14
5000, 150, -0.06, 1.33, 0.14, 2.09
5000, 150, -0.38, 1.50, 0.06, 2.02
5000, 150, 0.02, 1.38, 0.23, 2.19
100, 200, -0.23, 1.11, -0.27, 0.87
100, 200, -0.18, 1.04, -0.12, 0.84
100, 200, -0.01, 1.03, -0.05, 0.81
100, 200, 0.08, 1.01, 0.01, 0.76
100, 200, -0.11, 1.00, -0.05, 0.75
100, 200, 0.25, 1.07, 0.04, 0.83
100, 200, 0.01, 0.98, -0.06, 0.79
100, 200, -0.16, 1.18, -0.13, 0.81
100, 200, 0.26, 1.00, 0.20, 0.83
