;date;site;latitude;longitude;elevation;depthOfTemperatureObservation;temperatureObserved;reference;note
43;31-01-2002;NASA-E;75;-29.99972;2631;10;-30.28521469;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
44;28-02-2002;NASA-E;75;-29.99972;2631;10;-30.36508253;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
45;31-03-2002;NASA-E;75;-29.99972;2631;10;-30.33682653;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
46;30-04-2002;NASA-E;75;-29.99972;2631;10;-30.17998524;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
47;31-05-2002;NASA-E;75;-29.99972;2631;10;-30.03396218;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
48;30-06-2002;NASA-E;75;-29.99972;2631;10;-30.00483813;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
49;31-07-2002;NASA-E;75;-29.99972;2631;10;-30.11428241;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
50;31-08-2002;NASA-E;75;-29.99972;2631;10;-30.31970461;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
51;30-09-2002;NASA-E;75;-29.99972;2631;10;-30.27246368;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
52;31-10-2002;NASA-E;75;-29.99972;2631;10;-30.23217446;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
53;30-11-2002;NASA-E;75;-29.99972;2631;10;-30.05773702;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
54;31-12-2002;NASA-E;75;-29.99972;2631;10;-29.89498625;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
55;31-01-2003;NASA-E;75;-29.99972;2631;10;-29.846184;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
56;28-02-2003;NASA-E;75;-29.99972;2631;10;-29.70065371;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
57;31-03-2003;NASA-E;75;-29.99972;2631;10;-29.66073821;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
58;30-04-2003;NASA-E;75;-29.99972;2631;10;-29.57922452;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
59;31-05-2003;NASA-E;75;-29.99972;2631;10;-29.5105544;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
60;30-06-2003;NASA-E;75;-29.99972;2631;10;-29.39093431;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
61;31-07-2003;NASA-E;75;-29.99972;2631;10;-29.49596586;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
62;31-08-2003;NASA-E;75;-29.99972;2631;10;-29.54167633;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
63;30-09-2003;NASA-E;75;-29.99972;2631;10;-29.73094747;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
64;31-10-2003;NASA-E;75;-29.99972;2631;10;-29.71983784;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
65;30-11-2003;NASA-E;75;-29.99972;2631;10;-29.6838064;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
66;31-12-2003;NASA-E;75;-29.99972;2631;10;-29.6433063;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
67;31-01-2004;NASA-E;75;-29.99972;2631;10;-29.56908989;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
68;29-02-2004;NASA-E;75;-29.99972;2631;10;-29.56730191;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
69;31-03-2004;NASA-E;75;-29.99972;2631;10;-29.45742985;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
70;30-04-2004;NASA-E;75;-29.99972;2631;10;-29.53519565;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
71;31-05-2004;NASA-E;75;-29.99972;2631;10;-29.47734339;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
72;30-06-2004;NASA-E;75;-29.99972;2631;10;-29.45854942;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
73;31-07-2004;NASA-E;75;-29.99972;2631;10;-29.5104524;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
74;31-08-2004;NASA-E;75;-29.99972;2631;10;-29.58926953;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
75;30-09-2004;NASA-E;75;-29.99972;2631;10;-29.68611218;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
76;31-10-2004;NASA-E;75;-29.99972;2631;10;-29.67286429;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
77;30-11-2004;NASA-E;75;-29.99972;2631;10;-29.72138476;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
78;31-12-2004;NASA-E;75;-29.99972;2631;10;-29.56499356;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
79;31-01-2005;NASA-E;75;-29.99972;2631;10;-29.31191668;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
80;28-02-2005;NASA-E;75;-29.99972;2631;10;-29.1801565;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
81;31-03-2005;NASA-E;75;-29.99972;2631;10;-29.27750133;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
82;30-04-2005;NASA-E;75;-29.99972;2631;10;-29.37649414;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
83;31-05-2005;NASA-E;75;-29.99972;2631;10;-29.2744168;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
84;30-06-2005;NASA-E;75;-29.99972;2631;10;-29.16989149;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
85;31-07-2005;NASA-E;75;-29.99972;2631;10;-29.21612792;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
86;31-08-2005;NASA-E;75;-29.99972;2631;10;-29.36250325;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
87;30-09-2005;NASA-E;75;-29.99972;2631;10;-29.52821732;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
88;31-10-2005;NASA-E;75;-29.99972;2631;10;-29.65128955;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
89;30-11-2005;NASA-E;75;-29.99972;2631;10;-29.38302194;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
90;31-12-2005;NASA-E;75;-29.99972;2631;10;-29.27908522;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
91;31-01-2006;NASA-E;75;-29.99972;2631;10;-29.30617321;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
92;28-02-2006;NASA-E;75;-29.99972;2631;10;-29.31541827;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
93;31-03-2006;NASA-E;75;-29.99972;2631;10;-29.40197283;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
94;30-04-2006;NASA-E;75;-29.99972;2631;10;-29.41373105;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
95;31-05-2006;NASA-E;75;-29.99972;2631;10;-29.26333343;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
96;30-06-2006;NASA-E;75;-29.99972;2631;10;-29.3149352;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
97;31-07-2006;NASA-E;75;-29.99972;2631;10;-29.35283491;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
98;31-08-2006;NASA-E;75;-29.99972;2631;10;-29.44795851;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
99;30-09-2006;NASA-E;75;-29.99972;2631;10;-29.56891712;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
100;31-10-2006;NASA-E;75;-29.99972;2631;10;-29.61589287;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
101;30-11-2006;NASA-E;75;-29.99972;2631;10;-29.67575187;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
102;31-12-2006;NASA-E;75;-29.99972;2631;10;-29.52181396;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
103;31-01-2007;NASA-E;75;-29.99972;2631;10;-29.41592457;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
104;28-02-2007;NASA-E;75;-29.99972;2631;10;-29.36249627;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
105;31-03-2007;NASA-E;75;-29.99972;2631;10;-29.6475143;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
106;30-04-2007;NASA-E;75;-29.99972;2631;10;-29.62484871;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
107;31-05-2007;NASA-E;75;-29.99972;2631;10;-29.45997721;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
108;30-06-2007;NASA-E;75;-29.99972;2631;10;-29.43371597;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
109;31-07-2007;NASA-E;75;-29.99972;2631;10;-29.52952283;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
110;31-08-2007;NASA-E;75;-29.99972;2631;10;-29.64968539;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
111;30-09-2007;NASA-E;75;-29.99972;2631;10;-29.80720025;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
112;31-10-2007;NASA-E;75;-29.99972;2631;10;-29.84179443;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
113;30-11-2007;NASA-E;75;-29.99972;2631;10;-29.75129902;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
114;31-12-2007;NASA-E;75;-29.99972;2631;10;-29.61781643;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
115;31-01-2008;NASA-E;75;-29.99972;2631;10;-29.54661783;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
116;29-02-2008;NASA-E;75;-29.99972;2631;10;-29.54756581;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
117;31-03-2008;NASA-E;75;-29.99972;2631;10;-29.80625566;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
118;30-04-2008;NASA-E;75;-29.99972;2631;10;-29.76959847;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
119;31-05-2008;NASA-E;75;-29.99972;2631;10;-29.75942852;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
136;31-10-2009;NASA-E;75;-29.99972;2631;10;-28.86938513;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
137;30-11-2009;NASA-E;75;-29.99972;2631;10;-28.78272715;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
138;31-12-2009;NASA-E;75;-29.99972;2631;10;-28.79184683;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
139;31-01-2010;NASA-E;75;-29.99972;2631;10;-29.02288396;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
140;28-02-2010;NASA-E;75;-29.99972;2631;10;-29.19435157;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
141;31-03-2010;NASA-E;75;-29.99972;2631;10;-29.46733853;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
142;30-04-2010;NASA-E;75;-29.99972;2631;10;-29.61748999;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
143;31-05-2010;NASA-E;75;-29.99972;2631;10;-29.52345227;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
144;30-06-2010;NASA-E;75;-29.99972;2631;10;-29.57223512;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
145;31-07-2010;NASA-E;75;-29.99972;2631;10;-29.49569396;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
146;31-08-2010;NASA-E;75;-29.99972;2631;10;-29.4019582;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
147;30-09-2010;NASA-E;75;-29.99972;2631;10;-29.31774247;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
148;31-10-2010;NASA-E;75;-29.99972;2631;10;-29.18307769;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
149;30-11-2010;NASA-E;75;-29.99972;2631;10;-29.18485105;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
150;31-12-2010;NASA-E;75;-29.99972;2631;10;-29.08683443;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
151;31-01-2011;NASA-E;75;-29.99972;2631;10;-29.15086498;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
152;28-02-2011;NASA-E;75;-29.99972;2631;10;-29.31146607;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
153;31-03-2011;NASA-E;75;-29.99972;2631;10;-29.79567345;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
154;30-04-2011;NASA-E;75;-29.99972;2631;10;-29.9308005;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
155;31-05-2011;NASA-E;75;-29.99972;2631;10;-29.9749791;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
156;30-06-2011;NASA-E;75;-29.99972;2631;10;-28.96661406;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
157;31-07-2011;NASA-E;75;-29.99972;2631;10;-29.00299159;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
158;31-08-2011;NASA-E;75;-29.99972;2631;10;-29.08075383;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
159;30-09-2011;NASA-E;75;-29.99972;2631;10;-29.18822185;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
160;31-10-2011;NASA-E;75;-29.99972;2631;10;-29.29333055;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
161;30-11-2011;NASA-E;75;-29.99972;2631;10;-29.26242095;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
162;31-12-2011;NASA-E;75;-29.99972;2631;10;-29.24378634;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
163;31-01-2012;NASA-E;75;-29.99972;2631;10;-29.12146635;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
164;29-02-2012;NASA-E;75;-29.99972;2631;10;-29.09056;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
165;31-03-2012;NASA-E;75;-29.99972;2631;10;-29.01328333;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
166;30-04-2012;NASA-E;75;-29.99972;2631;10;-28.96076309;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
167;31-05-2012;NASA-E;75;-29.99972;2631;10;-28.92623749;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
168;30-06-2012;NASA-E;75;-29.99972;2631;10;-28.89310787;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
169;31-07-2012;NASA-E;75;-29.99972;2631;10;-28.94944579;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
170;31-08-2012;NASA-E;75;-29.99972;2631;10;-29.03664521;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
171;30-09-2012;NASA-E;75;-29.99972;2631;10;-29.15383317;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
172;31-10-2012;NASA-E;75;-29.99972;2631;10;-29.24003258;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
173;30-11-2012;NASA-E;75;-29.99972;2631;10;-29.25338558;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
174;31-12-2012;NASA-E;75;-29.99972;2631;10;-29.17566326;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
175;31-01-2013;NASA-E;75;-29.99972;2631;10;-29.11853504;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
176;28-02-2013;NASA-E;75;-29.99972;2631;10;-29.05523518;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
177;31-03-2013;NASA-E;75;-29.99972;2631;10;-29.00720273;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
178;30-04-2013;NASA-E;75;-29.99972;2631;10;-29.00123231;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
179;31-05-2013;NASA-E;75;-29.99972;2631;10;-28.96267042;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
180;30-06-2013;NASA-E;75;-29.99972;2631;10;-28.964506;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
181;31-07-2013;NASA-E;75;-29.99972;2631;10;-29.03877217;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
182;31-08-2013;NASA-E;75;-29.99972;2631;10;-29.14611069;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
183;30-09-2013;NASA-E;75;-29.99972;2631;10;-29.24742705;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
184;31-10-2013;NASA-E;75;-29.99972;2631;10;-29.36289589;Steffen and Box, 2001, depth after Vandecrux et al. 2020;
