,Unnamed: 0,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,year,geometry,RACMO_distance,RACMO_lat,RACMO_lon,RACMO_i,RACMO_j,RACMO_elevation,RACMO_10m_temp
2694,3778,2018-10-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.360693562311184,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2018,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.146078491210915
2695,3779,2018-11-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.10985139599985,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2018,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.065130615234352
2696,3780,2018-12-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-17.874663729772834,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2018,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-19.986654663085915
2697,3781,2019-01-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-17.79608164792241,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-19.941320800781227
2698,3782,2019-02-28 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-17.778115300780133,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-19.933447265624977
2699,3783,2019-03-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-17.879717642552578,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-19.948446655273415
2700,3784,2019-04-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.031187172788645,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-19.98845520019529
2701,3785,2019-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.21426390578013,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.050604248046852
2702,3786,2019-06-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.442188159398672,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.113592529296852
2703,3787,2019-07-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.524379484781782,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.169683837890602
2704,3788,2019-08-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.54118964746561,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.194906616210915
2705,3789,2019-09-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.44437430982212,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2019,POINT (-44.39400100708008 66.98539733886719),157.5241687005963,66.99526977539062,-44.39814758300781,191.0,147.0,1.0,-20.183050537109352
2706,3790,2015-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.68441789038161,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-19.949011230468727
2707,3802,2016-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.18885313675834,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.233297729492165
2708,3803,2016-06-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.357973532476496,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.306799316406227
2709,3804,2016-07-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.441305447694667,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.343161010742165
2710,3805,2016-08-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.452826017052224,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.356390380859352
2711,3806,2016-09-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.39910617640042,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.332281494140602
2712,3807,2016-10-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.250813540295454,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.264715576171852
2713,3808,2016-11-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.80227307916253,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.16570129394529
2714,3809,2016-12-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.60488882167273,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.06835021972654
2715,3810,2017-01-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.355903697597473,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2017,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-19.982000732421852
2716,3811,2017-02-28 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.341737967134886,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2017,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-19.940328979492165
2717,3812,2017-03-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.41694102365011,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2017,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-19.946371459960915
2718,3813,2017-04-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.645613788995615,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2017,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-19.988562011718727
2719,3814,2017-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-17.822480171815084,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2017,POINT (-44.50019836425781 65.99949645996094),156.2459390623808,65.9847183227539,-44.480712890625,171.0,144.0,1.0,-20.05956115722654
2720,3819,2015-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.887835243947848,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.365866088867165
2721,3820,2015-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.054391171142026,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.508322143554665
2722,3821,2015-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.181080823820587,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.635198974609352
2723,3822,2015-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.186828488492225,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.70928039550779
2724,3823,2015-10-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.042016859969323,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.709234619140602
2725,3824,2015-11-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.85495623866292,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.63341369628904
2726,3825,2015-12-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.64705959925527,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2015,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.515158081054665
2727,3826,2016-01-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.559867591140502,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.350958251953102
2728,3827,2016-02-29 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.51866302254424,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.297155761718727
2729,3828,2016-03-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.55340940002972,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.27257385253904
2730,3829,2016-04-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.73427053804118,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.326696777343727
2731,3830,2016-05-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-28.945812883113437,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.430242919921852
2732,3831,2016-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.18283374449372,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.556295776367165
2733,3832,2016-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.34466679725025,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.670675659179665
2734,3833,2016-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.399044991363198,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.751898193359352
2735,3834,2016-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.331513884397797,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,,2016,POINT (-35.94150161743164 75.6268310546875),157.7574635097029,75.6446533203125,-35.889747619628906,361.0,209.0,1.0,-28.765722656249977
