,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,year,ERA_distance,ERA_lat,ERA_lon,ERA_i,ERA_j
112,1959-01-01 00:00:00,5,79.01666666666667,-49.13333333333333,2147.0,10.0,15.9,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,181.22226692765048,79.00735981362068,-49.1296278182492,163.0,437.0
113,1959-01-01 00:00:00,6,79.71666666666667,-51.41666666666666,1843.0,10.0,19.9,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,185.40978742878647,79.73677939148145,-51.33890498696511,145.0,429.0
114,1959-01-01 00:00:00,7,80.38333333333334,-54.05,1524.0,10.0,24.8,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,190.10446964721274,80.35894333465036,-54.056040852620036,129.0,420.0
115,1959-01-01 00:00:00,8,80.75,-55.333333333333336,1420.0,10.0,26.5,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,192.46390685167145,80.79824793352111,-55.30347486335906,118.0,417.0
116,1959-01-01 00:00:00,9,79.46666666666667,-44.31666666666667,2215.0,10.0,13.9,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,174.9707272246847,79.45876199516556,-44.20385789401717,153.0,459.0
117,1959-01-01 00:00:00,10,80.0,-39.63333333333333,2071.0,10.0,13.1,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,169.2901348231447,80.05442924182502,-39.72463922765035,138.0,477.0
118,1959-01-01 00:00:00,11,80.65,-39.63333333333333,1960.0,10.0,17.4,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,170.11731015925403,80.65044610974543,-39.6484273326489,124.0,476.0
119,1959-01-01 00:00:00,12,81.3,-39.73333333333333,1803.0,10.0,19.6,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,171.2316963464626,81.33556692352856,-39.78928616637064,108.0,474.0
120,1959-01-01 00:00:00,unnamed 116,77.98333333333333,-52.5,2296.0,10.0,15.9,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,184.5189518175703,78.00295300098117,-52.462911679233116,185.0,419.0
121,1959-01-01 00:00:00,unnamed 117,78.91666666666667,-48.2,2205.0,10.0,13.8,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,179.7941837080125,78.93362312191422,-48.217083247058504,165.0,441.0
122,1959-01-01 00:00:00,unnamed 118,79.9,-43.03333333333333,2145.0,10.0,13.5,Langway (1961),Langway (1961),as reported in Mock and Weeks 1965,1959,173.7885328979902,79.87772898479093,-42.96303319821626,143.0,464.0
123,1964-01-01 00:00:00,P42-7,77.04861111111111,-43.39361111111111,1819.0,10.0,36.5,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,170.3388954260837,77.04185190934793,-43.411500718597566,210.0,464.0
124,1964-01-01 00:00:00,CenturyAstro,77.18138888888889,-43.1425,1885.0,10.0,31.8,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,170.2239559892467,77.20952245266025,-43.19961411483825,206.0,465.0
125,1964-01-01 00:00:00,P42-11,77.28944444444444,-43.16722222222222,1886.0,10.0,21.4,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,170.36904150260904,77.2939972216057,-43.18754469714913,204.0,465.0
126,1964-01-01 00:00:00,P42-13,77.39361111111111,-43.30166666666667,1877.0,10.0,18.2,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,170.7524137576779,77.42201230113415,-43.36308700767897,201.0,464.0
127,1964-01-01 00:00:00,P42-l5,77.52222222222223,-43.46888888888889,1868.0,10.0,16.2,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,171.1787570212729,77.5499380559107,-43.542266296305094,198.0,463.0
128,1964-01-01 00:00:00,P42-l7,77.56333333333333,-62.16721666666667,1760.0,10.0,18.2,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,197.57330828758762,77.50870211289518,-62.17159379938957,186.0,369.0
129,1964-01-01 00:00:00,P42-19,77.58944444444444,-62.74527777777778,1654.0,10.0,22.5,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,198.4575840535109,77.60435995389338,-62.72232219308678,183.0,367.0
130,1964-01-01 00:00:00,P42-21,77.61805555555556,-62.451388888888886,1510.0,10.0,24.3,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,198.07590882678508,77.57683894638627,-62.47534566973105,184.0,368.0
131,1964-01-01 00:00:00,S-40,76.65,-62.15,1262.0,10.0,60.3,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,196.2694037461567,76.62665983751926,-62.14019248928702,206.0,363.0
132,1964-01-01 00:00:00,S-30,76.78333333333333,-61.88333333333333,1553.0,10.0,54.8,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,196.07782421601624,76.73209677825862,-61.897147211930594,204.0,365.0
133,1964-01-01 00:00:00,S-20,76.91666666666667,-61.66666666666666,1728.0,10.0,46.8,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,195.9849428805723,76.87776543363748,-61.70345514075858,201.0,367.0
134,1964-01-01 00:00:00,HIRAN26,68.31666666666666,-36.35,2925.0,10.0,23.0,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,147.99642269430475,68.31321764244514,-36.31866198977463,413.0,533.0
135,1964-01-01 00:00:00,HIRAN28,70.61666666666666,-36.16666666666666,3138.0,10.0,23.0,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,150.99549245022496,70.61089875859062,-36.14564064326759,358.0,526.0
136,1964-01-01 00:00:00,HIRAN29,68.06666666666666,-42.333333333333336,2594.0,10.0,46.0,Mock (1965),Mock (1965),as reported in Mock and Weeks 1965,1964,156.11361179208527,68.07792059942668,-42.30006197818125,424.0,480.0
137,1964-01-01 00:00:00,59-0,66.57166666666667,-47.2,1903.0,10.0,30.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,160.90732502290234,66.56098467337425,-47.22466724691,461.0,434.0
138,1964-01-01 00:00:00,59-26,66.46166666666667,-46.23333333333333,2100.0,10.0,32.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,159.33391809603873,66.45008107687936,-46.18710417745504,464.0,444.0
139,1964-01-01 00:00:00,59-46,66.40333333333334,-45.516666666666666,2230.0,10.0,33.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,158.25122979392722,66.41318606855774,-45.467841675966284,465.0,451.0
140,1964-01-01 00:00:00,59-66,66.31666666666666,-44.8,2316.0,10.0,33.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,157.11896763723047,66.331655086235,-44.75144409957972,467.0,458.0
141,1964-01-01 00:00:00,59-86,66.22333333333333,-44.13666666666666,2410.0,10.0,37.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,156.06529906885666,66.20621125376312,-44.14345001060944,470.0,464.0
142,1964-01-01 00:00:00,59-190,65.195,-43.78333333333333,2426.0,10.0,46.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,154.11332893759067,65.17992243153357,-43.79090298449713,495.0,468.0
143,1964-01-01 00:00:00,59-250,64.475,-42.958333333333336,2439.0,10.0,77.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,151.94603114675039,64.47605165305703,-42.97475246060505,512.0,477.0
144,1964-01-01 00:00:00,59-275,64.48666666666666,-43.825,2650.0,10.0,57.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,153.1754267385635,64.48629519197512,-43.82480405724999,512.0,468.0
145,1964-01-01 00:00:00,59-300,64.495,-44.68333333333333,2672.0,10.0,30.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,154.39309081579464,64.4910962424634,-44.6753733549245,512.0,459.0
146,1964-01-01 00:00:00,59-325,64.47166666666666,-45.61666666666667,2486.0,10.0,32.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,155.7041913938452,64.49004348799266,-45.62060189261508,512.0,449.0
147,1964-01-01 00:00:00,59-350,64.45166666666667,-46.575,2323.0,10.0,39.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,156.99970529048178,64.4415302661402,-46.562915569025755,513.0,439.0
148,1964-01-01 00:00:00,59-375,64.43,-47.50833333333333,2139.0,10.0,47.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,158.3005634447412,64.42706578706162,-47.50540463446056,513.0,429.0
149,1964-01-01 00:00:00,59-425,63.71666666666667,-47.32,2191.0,10.0,41.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,157.0311213625164,63.697011451780156,-47.34185954669828,531.0,430.0
150,1964-01-01 00:00:00,59-475,63.196666666666665,-46.30166666666667,2548.0,10.0,56.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,154.84908969406334,63.183786678649106,-46.307561949632685,544.0,441.0
151,1964-01-01 00:00:00,59-525,62.5,-46.0,2376.0,10.0,66.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,153.44879879081924,62.497990659613286,-46.011381307085934,561.0,444.0
152,1964-01-01 00:00:00,59-550,62.21333333333333,-45.65,2411.0,10.0,72.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,152.54799787129747,62.217474282825876,-45.65463988571478,568.0,448.0
153,1964-01-01 00:00:00,59-575,62.016666666666666,-45.03333333333333,2385.0,10.0,80.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,151.40282411759836,62.0173436216467,-45.048583131131544,573.0,455.0
154,1964-01-01 00:00:00,59-600,61.82666666666667,-44.4,2160.0,10.0,90.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,150.1944050368782,61.813999686959846,-44.36629720043858,578.0,463.0
155,1964-01-01 00:00:00,60-00,61.82666666666667,-44.4,2160.0,10.0,90.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,150.1944050368782,61.813999686959846,-44.36629720043858,578.0,463.0
156,1964-01-01 00:00:00,60-25,62.016666666666666,-45.03333333333333,2385.0,10.0,80.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,151.40282411759836,62.0173436216467,-45.048583131131544,573.0,455.0
157,1964-01-01 00:00:00,60-50,62.21333333333333,-45.65,2411.0,10.0,72.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,152.54799787129747,62.217474282825876,-45.65463988571478,568.0,448.0
158,1964-01-01 00:00:00,60-75,62.50833333333333,-45.23333333333333,2574.0,10.0,56.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,152.35885951254383,62.50191539422738,-45.22438339456552,561.0,453.0
159,1964-01-01 00:00:00,60-115,62.21666666666667,-45.06666666666667,2709.0,10.0,43.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,151.7108167080708,62.21921026196463,-45.048949995358036,568.0,455.0
160,1964-01-01 00:00:00,60-270,65.195,-43.78333333333333,2426.0,10.0,46.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,154.11332893759067,65.17992243153357,-43.79090298449713,495.0,468.0
161,1964-01-01 00:00:00,60-1-139,66.46166666666667,-46.23333333333333,2092.0,10.0,32.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,159.33391809603873,66.45008107687936,-46.18710417745504,464.0,444.0
162,1964-01-01 00:00:00,60-1-117,66.26666666666667,-45.7,2208.0,10.0,39.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,158.3091157018233,66.24824600566416,-45.66798538777343,469.0,449.0
163,1964-01-01 00:00:00,60-1-96,66.05,-45.15,2320.0,10.0,37.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,157.2623792108478,66.04469268273239,-45.15789645636316,474.0,454.0
164,1964-01-01 00:00:00,60-1-75,65.85,-44.61666666666667,2423.0,10.0,64.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,156.24431521521592,65.83947458737329,-44.65668258679801,479.0,459.0
165,1964-01-01 00:00:00,60-1-50,65.55,-44.13333333333333,2429.0,10.0,77.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,155.14008191584932,65.55080221605112,-44.167069891793474,486.0,464.0
166,1964-01-01 00:00:00,60-1-23,65.195,-43.78333333333333,2426.0,10.0,46.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,154.11332893759067,65.17992243153357,-43.79090298449713,495.0,468.0
167,1964-01-01 00:00:00,60-1-00,65.21666666666667,-43.0,2202.0,10.0,97.0,Mock and Ragle (1963),Mock and Ragle (1963),as reported in Mock and Weeks 1965,1964,153.04508437508505,65.21164762337354,-43.010119158339414,494.0,476.0
168,1954-01-01 00:00:00,B81,77.26,-24.45,940.0,10.0,25.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,143.79968712833286,77.21071429283992,-24.442749164788975,187.0,561.0
169,1954-01-01 00:00:00,B77,77.225,-25.35,1270.0,10.0,14.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,145.11541897916695,77.243551927777,-25.405638351038675,188.0,556.0
170,1954-01-01 00:00:00,B9,77.32333333333334,-27.925,1713.0,10.0,11.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,148.83233156506978,77.3363028127034,-27.896061500828434,190.0,543.0
171,1954-01-01 00:00:00,A16,77.47166666666666,-29.45,1859.0,10.0,13.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,151.25737336476024,77.52436554586517,-29.464193143156248,188.0,534.0
172,1954-01-01 00:00:00,A31,77.66666666666667,-33.233333333333334,2096.0,10.0,10.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,156.77817780415063,77.63218686079095,-33.18563808012734,190.0,515.0
173,1954-01-01 00:00:00,Northice,78.07166666666667,-38.48833333333334,2345.0,10.0,9.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,164.89889971271305,78.11331369908577,-38.52894669274301,183.0,487.0
174,1954-01-01 00:00:00,A58,78.05666666666667,-40.71666666666667,2442.0,10.0,12.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,167.8847626316926,78.02690247888225,-40.62466425979376,186.0,477.0
175,1954-01-01 00:00:00,B64,78.04,-42.75,2512.0,10.0,15.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,170.74535681347078,78.00939902297601,-42.670995443534935,187.0,467.0
176,1954-01-01 00:00:00,A73,78.02333333333333,-45.60833333333333,2516.0,10.0,11.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,174.77790758646813,78.01873923647756,-45.52286817898637,187.0,453.0
177,1954-01-01 00:00:00,B102,77.93,-46.44166666666667,2516.0,10.0,12.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,175.95123974539038,77.93033027526499,-46.530616841698105,189.0,448.0
178,1954-01-01 00:00:00,B107,77.67,-47.93333333333333,2526.0,10.0,12.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,177.59164783750856,77.66529177205973,-47.883887846122015,195.0,441.0
179,1954-01-01 00:00:00,A,77.16666666666667,-48.85,2547.0,10.0,13.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,178.23856524973593,77.14389643421812,-48.90682064770838,207.0,435.0
180,1954-01-01 00:00:00,B,76.93333333333334,-48.083333333333336,2603.0,10.0,18.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,176.81728518602506,76.94339830934531,-48.09733776502452,212.0,439.0
181,1954-01-01 00:00:00,C,76.71666666666667,-47.333333333333336,2671.0,10.0,14.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,175.43543017278108,76.74047281284655,-47.31268787615483,217.0,443.0
182,1954-01-01 00:00:00,D,76.45,-46.516666666666666,2689.0,10.0,17.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,173.9198553895887,76.45087583210633,-46.542274515710496,224.0,447.0
183,1954-01-01 00:00:00,E,76.2,-45.766666666666666,2742.0,10.0,16.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,172.51633937289853,76.20128795557355,-45.806989127230935,230.0,451.0
184,1954-01-01 00:00:00,F,75.98333333333333,-45.0,2774.0,10.0,20.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,171.0488208051451,75.99181731048587,-44.924396951941034,235.0,456.0
185,1954-01-01 00:00:00,H,75.43333333333334,-43.6,2771.0,10.0,17.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,168.33451432640385,75.43976668240238,-43.5878524350225,248.0,464.0
186,1954-01-01 00:00:00,DE,75.55,-45.31666666666667,2733.0,10.0,18.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,170.90877980742457,75.57032401544102,-45.26451278338518,245.0,454.0
187,1954-01-01 00:00:00,Cl,75.88333333333334,-46.2,2695.0,10.0,17.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,172.6217495969131,75.9047860626039,-46.135885048465425,237.0,449.0
188,1954-01-01 00:00:00,C2,77.03333333333333,-45.13333333333333,2664.0,10.0,15.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,172.76033389131905,77.04676886182489,-45.10656839341907,210.0,455.0
189,1954-01-01 00:00:00,C3,77.2,-44.03333333333333,2652.0,10.0,17.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,171.40959733105973,77.21370762957982,-43.96272163885104,206.0,461.0
190,1954-01-01 00:00:00,C4,77.38333333333334,-43.016666666666666,2616.0,10.0,16.0,Paterson (1955),Paterson (1955),as reported in Mock and Weeks 1965,1954,170.2424093241585,77.37706761539769,-42.98205487321886,202.0,466.0
191,1960-06-03 00:00:00,unnamed 187,79.995,-39.63333333333333,2071.0,10.0,11.5,Lead Dog (1960),Lead Dog (1960),as reported in Mock and Weeks 1965,1960,169.2865987816113,80.05442924182502,-39.72463922765035,138.0,477.0
192,1960-06-05 00:00:00,unnamed 188,80.01666666666667,-38.41666666666666,2028.0,10.0,12.0,Lead Dog (1960),Lead Dog (1960),as reported in Mock and Weeks 1965,1960,167.5729214360205,80.0748417924347,-38.47572305389476,137.0,482.0
193,1960-06-07 00:00:00,unnamed 189,80.03333333333333,-35.56666666666667,1924.0,10.0,13.9,Lead Dog (1960),Lead Dog (1960),as reported in Mock and Weeks 1965,1960,163.45708544558101,80.00406901707483,-35.55915706237849,137.0,494.0
194,1960-06-09 00:00:00,unnamed 190,80.0,-31.25,1690.0,10.0,20.1,Lead Dog (1960),Lead Dog (1960),as reported in Mock and Weeks 1965,1960,157.37402124021375,80.02559461827698,-31.28488039111214,133.0,511.0
195,1954-01-01 00:00:00,French Camp VI,69.7,-48.266667,1598.0,10.0,-12.4,"Heuberger, Jean-Charles (1954) Groenland, glaciologie, Vol. I, Forages sur L'inlandsis (Greenland, glaciology, vol. I, Borehole studies on the ice cap). Paris:
Hermann & Cle, Editeurs.",Heuberger  (1954),,1954,166.8363568565406,69.68288031526093,-48.29268730429009,385.0,428.0
196,2013-05-12 00:00:00,B 4-100,75.63666667,-43.95,2860.4,10.0,-30.74,"Polashenski, C., Z. Courville, C. Benson, A. Wagner, J. Chen, G. Wong, R. Hawley, and D. Hall (2014), Observations of pronounced Greenland ice sheet firn warming and implications for runoff production, Geophys. Res. Lett., 41, 4238–4246, doi:10.1002/2014GL059806.",Polashenski et al. (2014),,2013,169.1013691288888,75.65213091437795,-43.90664482003989,243.0,462.0
197,2013-05-17 00:00:00,B 2-175,77.05666667,-51.33333333,2445.6,10.0,-26.25,"Polashenski, C., Z. Courville, C. Benson, A. Wagner, J. Chen, G. Wong, R. Hawley, and D. Hall (2014), Observations of pronounced Greenland ice sheet firn warming and implications for runoff production, Geophys. Res. Lett., 41, 4238–4246, doi:10.1002/2014GL059806.",Polashenski et al. (2014),,2013,181.57224515817444,77.05275817535954,-51.3391732928183,208.0,422.0
198,1966-07-01 00:00:00,CampCentury,77.1797,-61.1097,1886.0,10.0,-24.0608,Weertman J.: Comparison between measured and theoretical temperature profiles of the Camp Century Greenland Borehole  Journal of Geophysical Research 73(8) American Geophysical Union (AGU) 2691?2700 4 1968 10.1029/jb073i008p02691,Weertman et al. (1968),elevation from GIMP DEM,1966,195.57867807430588,77.18055952740573,-61.1200593531375,195.0,372.0
